de9bd18c,/home/astrocipher/deepfense-framework/temp_audio/de9bd18c.wav,2.477215765,bonafide
f06bb9ac,/home/astrocipher/deepfense-framework/temp_audio/f06bb9ac.wav,3.175772284,bonafide
fcec711e,/home/astrocipher/deepfense-framework/temp_audio/fcec711e.wav,3.175772284,bonafide
3e8f6ff0,/home/astrocipher/deepfense-framework/temp_audio/3e8f6ff0.mp3,1.6000635955769231,bonafide
8bc44355,/home/astrocipher/deepfense-framework/temp_audio/8bc44355.mp3,2.8435555850000003,bonafide
b2abbff3,/home/astrocipher/deepfense-framework/temp_audio/b2abbff3.mp3,2.880239365,bonafide
e82f1b9e,/home/astrocipher/deepfense-framework/temp_audio/e82f1b9e.mp3,2.8435555850000003,spoof
384180ec,/home/astrocipher/deepfense-framework/temp_audio/384180ec.mp3,2.880239365,bonafide
4c16009c,/home/astrocipher/deepfense-framework/temp_audio/4c16009c.mp3,2.8435554654999997,spoof
61ec6442,/home/astrocipher/deepfense-framework/temp_audio/61ec6442.mp3,2.880239185,bonafide
35635776,/home/astrocipher/deepfense-framework/temp_audio/35635776.wav,2.515454705,bonafide
633d6f4a,/home/astrocipher/deepfense-framework/temp_audio/633d6f4a.wav,3.204235195,bonafide
af17e78e,/home/astrocipher/deepfense-framework/temp_audio/af17e78e.wav,4.04544353,bonafide
c641d5af,/home/astrocipher/deepfense-framework/temp_audio/c641d5af.wav,3.6247828,bonafide
e48b7efe,/home/astrocipher/deepfense-framework/temp_audio/e48b7efe.wav,-1.6989571149999998,spoof
e7900ff4,/home/astrocipher/deepfense-framework/temp_audio/e7900ff4.wav,-3.6517732150000004,spoof
c649dde4,/home/astrocipher/deepfense-framework/temp_audio/c649dde4.wav,3.6247828,bonafide
3b16d98b,/home/astrocipher/deepfense-framework/temp_audio/3b16d98b.wav,-0.31833577,bonafide
e4a32df6,/home/astrocipher/deepfense-framework/temp_audio/e4a32df6.wav,0.91580039,bonafide
64afafd6,/home/astrocipher/deepfense-framework/temp_audio/64afafd6.wav,0.14868463,spoof
2289b04d,/home/astrocipher/deepfense-framework/temp_audio/2289b04d.wav,-1.00317192,bonafide
34eda78b,/home/astrocipher/deepfense-framework/temp_audio/34eda78b.wav,2.23508817,bonafide
bfe8a0b3,/home/astrocipher/deepfense-framework/temp_audio/bfe8a0b3.wav,0.6602621049999999,bonafide
be3de2b2,/home/astrocipher/deepfense-framework/temp_audio/be3de2b2.wav,3.594840885,bonafide
3c1cb046,/home/astrocipher/deepfense-framework/temp_audio/3c1cb046.wav,2.477214935,bonafide
ae7e78cc,/home/astrocipher/deepfense-framework/temp_audio/ae7e78cc.wav,0.21799135000000014,bonafide
3641fdb3,/home/astrocipher/deepfense-framework/temp_audio/3641fdb3.wav,3.204235315,bonafide
e1f5629f,/home/astrocipher/deepfense-framework/temp_audio/e1f5629f.wav,-0.26700014,bonafide
39ecfc50,/home/astrocipher/deepfense-framework/temp_audio/39ecfc50.wav,-0.26700014,spoof
f31a0ad0,/home/astrocipher/deepfense-framework/temp_audio/f31a0ad0.wav,-4.013091205,spoof
e01494c6,/home/astrocipher/deepfense-framework/temp_audio/e01494c6.wav,-4.36704445,spoof
25168a17,/home/astrocipher/deepfense-framework/temp_audio/25168a17.wav,-4.432201624999999,spoof
8d3a6896,/home/astrocipher/deepfense-framework/temp_audio/8d3a6896.ogg,2.9374438924999997,bonafide
